# weightThreshold=8
# threshold_off=5.60
# weightlimit=300
# hxScale=527
# CAMERA_DELAY=2.0
# startup_offset=173477
# startup_note=STARTUP_ZERO spread=861 < 3000.0
# startup_attempts=1
# startup_delay=10.52
time,mono_t,raw,offset,weight,sigma,threshold,state,events
18:02:04,179.016,174067,173477,-1.12,0.22,8.57,IDLE,
18:02:05,180.113,174038,173477,-1.06,0.22,8.57,IDLE,
18:02:06,181.054,174098,173477,-1.18,0.22,8.57,IDLE,
18:02:07,182.153,173983,173477,-0.96,0.22,8.57,IDLE,
18:02:08,183.093,173924,173477,-0.85,0.22,8.57,IDLE,
18:02:09,184.034,173839,173477,-0.69,0.23,8.57,IDLE,
18:02:10,185.131,174101,173477,-1.18,0.23,8.58,IDLE,
18:02:11,186.072,174072,173477,-1.13,0.23,8.58,IDLE,
18:02:12,187.012,174107,173477,-1.20,0.23,8.58,IDLE,
18:02:13,188.109,173932,173477,-0.86,0.23,8.58,IDLE,
18:02:14,189.049,173805,173477,-0.62,0.23,8.58,IDLE,
18:02:15,190.147,173859,173477,-0.72,0.23,8.58,IDLE,
18:02:16,191.087,174009,173477,-1.01,0.24,8.58,IDLE,
18:02:17,192.027,174108,173477,-1.20,0.23,8.59,IDLE,
18:02:18,193.126,173872,173477,-0.75,0.23,8.59,IDLE,
18:02:19,194.067,173714,173477,-0.45,0.23,8.59,IDLE,
18:02:20,195.007,173736,173477,-0.49,0.23,8.59,IDLE,
18:02:21,196.104,173971,173477,-0.94,0.23,8.59,IDLE,
18:02:22,197.045,174026,173477,-1.04,0.23,8.59,IDLE,
18:02:23,198.143,174198,173477,-1.37,0.23,8.59,IDLE,
18:02:24,199.084,173753,173477,-0.52,0.24,8.59,IDLE,
18:02:25,200.025,173936,173477,-0.87,0.24,8.60,IDLE,
18:02:26,201.132,173880,173477,-0.76,0.23,8.60,IDLE,
18:02:27,202.072,173851,173477,-0.71,0.24,8.60,IDLE,
18:02:28,203.013,174056,173477,-1.10,0.23,8.60,IDLE,
18:02:29,204.111,173891,173477,-0.79,0.23,8.60,IDLE,
18:02:30,205.051,174071,173477,-1.13,0.24,8.60,IDLE,
18:02:31,206.148,174056,173477,-1.10,0.24,8.60,IDLE,
18:02:32,207.089,174087,173477,-1.16,0.24,8.61,IDLE,
18:02:33,208.030,173694,173477,-0.41,0.24,8.61,IDLE,
18:02:34,209.127,173936,173477,-0.87,0.24,8.61,IDLE,
18:02:35,210.069,173698,173477,-0.42,0.25,8.61,IDLE,
18:02:36,211.010,173841,173477,-0.69,0.25,8.61,IDLE,
18:02:37,212.108,174195,173477,-1.36,0.26,8.61,IDLE,
18:02:38,213.048,173857,173477,-0.72,0.27,8.62,IDLE,
18:02:39,214.145,173999,173477,-0.99,0.26,8.62,IDLE,
18:02:40,215.086,174069,173477,-1.12,0.26,8.62,IDLE,
18:02:41,216.027,174006,173477,-1.00,0.27,8.62,IDLE,
18:02:42,217.124,173924,173477,-0.85,0.27,8.63,IDLE,
18:02:43,218.065,174028,173477,-1.05,0.27,8.63,IDLE,
18:02:44,219.006,173678,173477,-0.38,0.28,8.63,IDLE,
18:02:45,220.103,173955,173477,-0.91,0.28,8.63,IDLE,
18:02:46,221.043,173817,173477,-0.65,0.28,8.63,IDLE,
18:02:47,222.140,173792,173477,-0.60,0.28,8.64,IDLE,
18:02:48,223.080,173985,173477,-0.96,0.28,8.64,IDLE,
18:02:49,224.024,173933,173477,-0.87,0.28,8.64,IDLE,
18:02:50,225.121,173969,173477,-0.93,0.27,8.64,IDLE,
18:02:51,226.062,174118,173477,-1.22,0.27,8.65,IDLE,
18:02:52,227.002,174220,173477,-1.41,0.27,8.65,IDLE,
18:02:53,228.100,173906,173477,-0.81,0.26,8.65,IDLE,
18:02:54,229.041,173925,173477,-0.85,0.27,8.65,IDLE,
18:02:55,230.139,173986,173477,-0.97,0.27,8.66,IDLE,
18:02:56,231.079,173772,173477,-0.56,0.26,8.66,IDLE,
18:02:57,232.019,173772,173477,-0.56,0.26,8.66,IDLE,
18:02:58,233.116,173963,173477,-0.92,0.26,8.66,IDLE,
18:02:59,234.057,174094,173477,-1.17,0.26,8.66,IDLE,
18:03:00,235.154,173885,173477,-0.77,0.26,8.66,IDLE,
18:03:01,236.095,173662,173477,-0.35,0.27,8.66,IDLE,
18:03:02,237.035,173791,173477,-0.60,0.27,8.67,IDLE,
18:03:03,238.133,166912,173477,12.46,0.00,8.66,ARRIVAL,_0s
18:03:04,239.074,167113,173477,12.08,0.00,8.65,ARRIVAL,_1s
18:03:05,240.013,167289,173477,11.74,0.00,8.64,PRESENT,_0s
18:03:06,241.111,174218,173477,-1.41,0.00,8.64,PRESENT,_2s
18:03:07,241.581,174224,173477,-1.42,0.00,8.63,PRESENT,_2s|CAMERA_TRIGGER
18:03:07,242.051,174224,173477,-1.42,0.00,8.63,PRESENT,_3s
18:03:08,243.150,173756,173477,-0.53,0.00,8.62,PRESENT,_4s
18:03:09,243.777,173756,173477,-0.53,0.00,8.61,DEPARTURE,PRESENT->DEPARTURE|_0s|DEPARTURE_TRIGGER
18:03:09,244.090,173663,173477,-0.35,0.00,8.61,DEPARTURE,_0s
18:03:10,245.031,173809,173477,-0.63,0.00,8.60,DEPARTURE,_1s
18:03:11,246.127,173753,173477,-0.52,0.33,8.60,IDLE,
18:03:12,247.072,173747,173477,-0.51,0.17,8.59,IDLE,
18:03:13,248.013,174008,173477,-1.01,0.19,8.58,IDLE,
18:03:14,249.110,173759,173477,-0.54,0.32,8.57,IDLE,
18:03:15,250.052,163861,173477,18.25,0.00,8.57,ARRIVAL,_0s
18:03:16,251.149,163855,173477,18.26,0.00,8.56,ARRIVAL,_1s
18:03:17,252.089,163957,173477,18.06,0.00,8.55,PRESENT,_1s
18:03:18,253.030,164011,173477,17.96,0.00,8.55,PRESENT,_2s
18:03:19,253.501,164293,173477,17.43,0.00,8.54,PRESENT,_2s|CAMERA_TRIGGER
18:03:19,254.129,173802,173477,-0.62,0.00,8.54,PRESENT,_3s
18:03:20,255.069,164257,173477,17.50,0.00,8.53,PRESENT,_4s
18:03:21,256.009,173483,173477,-0.01,0.00,8.53,PRESENT,_5s
18:03:22,257.104,173775,173477,-0.57,0.00,8.52,PRESENT,_6s
18:03:23,258.045,173757,173477,-0.53,0.00,8.51,PRESENT,_7s
18:03:24,258.515,173682,173477,-0.39,0.00,8.51,DEPARTURE,PRESENT->DEPARTURE|_0s|DEPARTURE_TRIGGER
18:03:24,259.142,173789,173477,-0.59,0.00,8.50,DEPARTURE,_1s
18:03:25,260.081,173794,173477,-0.60,0.00,8.50,DEPARTURE,_2s
18:03:26,261.012,173459,173477,0.03,0.24,8.49,IDLE,
18:03:27,262.105,173731,173477,-0.48,0.24,8.49,IDLE,
18:03:28,263.041,173724,173477,-0.47,0.26,8.48,IDLE,
18:03:29,264.132,173830,173477,-0.67,0.26,8.47,IDLE,
18:03:30,265.076,173728,173477,-0.48,0.26,8.47,IDLE,
18:03:31,266.011,173804,173477,-0.62,0.25,8.47,IDLE,
18:03:32,267.103,173925,173477,-0.85,0.30,8.48,IDLE,
18:03:33,268.041,173914,173477,-0.83,0.30,8.48,IDLE,
18:03:34,269.147,173542,173477,-0.12,0.30,8.49,IDLE,
18:03:35,270.088,173724,173477,-0.47,0.31,8.49,IDLE,
18:03:36,271.015,173887,173477,-0.78,0.30,8.50,IDLE,
18:03:37,272.097,173924,173477,-0.85,0.29,8.50,IDLE,
18:03:38,273.025,173790,173477,-0.59,0.28,8.51,IDLE,
18:03:39,274.104,173985,173477,-0.96,0.29,8.51,IDLE,
18:03:40,275.031,173880,173477,-0.76,0.29,8.52,IDLE,
18:03:41,276.128,173830,173477,-0.67,0.29,8.52,IDLE,
18:03:42,277.069,173873,173477,-0.75,0.28,8.52,IDLE,
18:03:43,278.009,173946,173477,-0.89,0.29,8.53,IDLE,
18:03:44,279.106,173707,173477,-0.44,0.28,8.53,IDLE,
18:03:45,280.046,174007,173477,-1.01,0.28,8.54,IDLE,
18:03:46,281.143,173932,173477,-0.86,0.29,8.54,IDLE,
18:03:47,282.084,173914,173477,-0.83,0.28,8.54,IDLE,
18:03:48,283.025,173907,173477,-0.82,0.28,8.55,IDLE,
18:03:49,284.122,173931,173477,-0.86,0.28,8.55,IDLE,
18:03:50,285.063,174039,173477,-1.07,0.28,8.56,IDLE,
18:03:51,286.004,174068,173477,-1.12,0.28,8.56,IDLE,
18:03:52,287.101,173865,173477,-0.74,0.29,8.56,IDLE,
18:03:53,288.042,173789,173477,-0.59,0.28,8.57,IDLE,
18:03:54,289.140,173938,173477,-0.87,0.28,8.57,IDLE,
18:03:55,290.080,173761,173477,-0.54,0.28,8.57,IDLE,
18:03:56,291.021,173838,173477,-0.69,0.28,8.58,IDLE,
18:03:57,292.118,173824,173477,-0.66,0.27,8.58,IDLE,
18:03:58,293.060,173994,173477,-0.98,0.27,8.58,IDLE,
18:03:59,294.000,173751,173477,-0.52,0.26,8.59,IDLE,
18:04:00,295.101,173806,173477,-0.62,0.23,8.59,IDLE,
18:04:01,296.041,173945,173477,-0.89,0.23,8.59,IDLE,
18:04:02,297.138,173526,173477,-0.09,0.23,8.59,IDLE,
18:04:03,298.079,169433,173477,7.67,0.00,8.59,IDLE,
18:04:04,299.018,164074,173477,17.84,0.00,8.58,ARRIVAL,_0s
18:04:05,300.115,173912,173477,-0.83,0.37,8.57,IDLE,
18:04:06,301.055,173987,173477,-0.97,0.25,8.56,IDLE,
18:04:07,302.153,173922,173477,-0.84,0.22,8.56,IDLE,
18:04:08,303.095,173966,173477,-0.93,0.19,8.55,IDLE,
18:04:09,304.035,173967,173477,-0.93,0.23,8.54,IDLE,
18:04:10,305.132,173862,173477,-0.73,0.23,8.54,IDLE,
18:04:11,306.073,173862,173477,-0.73,0.23,8.55,IDLE,
18:04:12,307.014,173651,173477,-0.33,0.27,8.55,IDLE,
18:04:13,308.111,174079,173477,-1.14,0.28,8.55,IDLE,
18:04:14,309.051,173937,173477,-0.87,0.28,8.56,IDLE,
18:04:15,310.149,173778,173477,-0.57,0.27,8.56,IDLE,
18:04:16,311.089,173964,173477,-0.92,0.26,8.56,IDLE,
18:04:17,312.029,174100,173477,-1.18,0.27,8.57,IDLE,
18:04:18,313.127,173993,173477,-0.98,0.27,8.57,IDLE,
18:04:19,314.068,174022,173477,-1.03,0.26,8.57,IDLE,
18:04:20,315.008,173998,173477,-0.99,0.26,8.57,IDLE,
18:04:21,316.106,173870,173477,-0.75,0.25,8.58,IDLE,
18:04:22,317.047,173904,173477,-0.81,0.25,8.58,IDLE,
18:04:23,318.144,173772,173477,-0.56,0.24,8.58,IDLE,
18:04:24,319.085,173838,173477,-0.69,0.26,8.58,IDLE,
18:04:25,320.025,173856,173477,-0.72,0.25,8.59,IDLE,
18:04:26,321.122,174200,173477,-1.37,0.26,8.59,IDLE,
18:04:27,322.062,174123,173477,-1.23,0.27,8.59,IDLE,
18:04:28,323.002,174191,173477,-1.35,0.28,8.59,IDLE,
18:04:29,324.100,174021,173477,-1.03,0.29,8.60,IDLE,
18:04:30,325.040,174164,173477,-1.30,0.29,8.60,IDLE,
18:04:31,326.138,174009,173477,-1.01,0.29,8.60,IDLE,
18:04:32,327.079,173980,173477,-0.95,0.28,8.61,IDLE,
18:04:33,328.019,174120,173477,-1.22,0.28,8.61,IDLE,
18:04:34,329.116,174063,173477,-1.11,0.28,8.61,IDLE,
18:04:35,330.057,174264,173477,-1.49,0.30,8.62,IDLE,
18:04:36,331.154,171710,173477,3.35,0.42,8.62,IDLE,
18:04:37,332.094,167474,173477,11.39,0.00,8.61,ARRIVAL,_0s
18:04:38,333.034,173922,173477,-0.84,0.14,8.61,IDLE,
18:04:39,334.131,174060,173477,-1.11,0.22,8.60,IDLE,
18:04:40,335.071,173897,173477,-0.80,0.23,8.59,IDLE,
18:04:41,336.013,174004,173477,-1.00,0.22,8.58,IDLE,
18:04:42,337.111,173596,173477,-0.23,0.29,8.58,IDLE,
18:04:43,338.051,173982,173477,-0.96,0.32,8.58,IDLE,
18:04:44,339.149,174125,173477,-1.23,0.31,8.59,IDLE,
18:04:45,340.090,174125,173477,-1.23,0.35,8.59,IDLE,
18:04:46,341.033,173937,173477,-0.87,0.34,8.60,IDLE,
18:04:47,342.131,174134,173477,-1.25,0.32,8.60,IDLE,
18:04:48,343.072,174000,173477,-0.99,0.32,8.61,IDLE,
18:04:49,344.012,174339,173477,-1.64,0.34,8.61,IDLE,
18:04:50,345.109,174117,173477,-1.21,0.33,8.62,IDLE,
18:04:51,346.050,174010,173477,-1.01,0.32,8.62,IDLE,
18:04:52,347.147,174140,173477,-1.26,0.32,8.63,IDLE,
18:04:53,348.088,173910,173477,-0.82,0.31,8.63,IDLE,
18:04:54,349.030,173725,173477,-0.47,0.31,8.63,IDLE,
18:04:55,350.127,173867,173477,-0.74,0.32,8.64,IDLE,
18:04:56,351.067,173941,173477,-0.88,0.31,8.64,IDLE,
18:04:57,352.007,174122,173477,-1.22,0.31,8.64,IDLE,
18:04:58,353.104,174166,173477,-1.31,0.32,8.65,IDLE,
18:04:59,354.046,173715,173477,-0.45,0.32,8.65,IDLE,
18:05:00,355.143,174308,173477,-1.58,0.33,8.66,IDLE,
18:05:01,356.085,173939,173477,-0.88,0.33,8.66,IDLE,
18:05:02,357.024,174214,173477,-1.40,0.33,8.66,IDLE,
18:05:03,358.122,174222,173477,-1.41,0.33,8.67,IDLE,
18:05:04,359.063,174155,173477,-1.29,0.33,8.67,IDLE,
18:05:05,360.004,174053,173477,-1.09,0.33,8.68,IDLE,
18:05:06,361.101,174033,173477,-1.06,0.32,8.68,IDLE,
18:05:07,362.041,173940,173477,-0.88,0.32,8.68,IDLE,
18:05:08,363.139,173973,173477,-0.94,0.31,8.69,IDLE,
18:05:09,364.083,174109,173477,-1.20,0.31,8.69,IDLE,
18:05:10,365.024,174052,173477,-1.09,0.30,8.69,IDLE,
18:05:11,366.121,174203,173477,-1.38,0.30,8.70,IDLE,
18:05:12,367.061,173934,173477,-0.87,0.31,8.70,IDLE,
18:05:13,368.002,174328,173477,-1.61,0.31,8.70,IDLE,
18:05:14,369.099,174041,173477,-1.07,0.31,8.70,IDLE,
18:05:15,370.040,173992,173477,-0.98,0.30,8.71,IDLE,
18:05:16,371.138,174030,173477,-1.05,0.28,8.71,IDLE,
18:05:17,372.081,174137,173477,-1.25,0.28,8.71,IDLE,
18:05:18,373.021,174137,173477,-1.25,0.27,8.71,IDLE,
18:05:19,374.119,174143,173477,-1.26,0.27,8.71,IDLE,
18:05:20,375.059,174326,173477,-1.61,0.28,8.72,IDLE,
18:05:21,376.000,174143,173477,-1.26,0.28,8.72,IDLE,
18:05:22,377.098,173823,173477,-0.66,0.27,8.72,IDLE,
18:05:23,378.038,173846,173477,-0.70,0.28,8.72,IDLE,
18:05:24,379.136,174119,173477,-1.22,0.28,8.72,IDLE,
18:05:25,380.076,174143,173477,-1.26,0.28,8.72,IDLE,
18:05:26,381.017,174078,173477,-1.14,0.28,8.72,IDLE,
18:05:27,382.115,174058,173477,-1.10,0.27,8.73,IDLE,
18:05:28,383.054,174124,173477,-1.23,0.26,8.73,IDLE,
18:05:29,384.151,173859,173477,-0.72,0.25,8.73,IDLE,
18:05:30,385.091,174116,173477,-1.21,0.26,8.73,IDLE,
18:05:31,386.032,174102,173477,-1.19,0.25,8.73,IDLE,
18:05:32,387.132,173938,173477,-0.87,0.24,8.73,IDLE,
18:05:33,388.073,173974,173477,-0.94,0.23,8.73,IDLE,
18:05:34,389.014,173894,173477,-0.79,0.23,8.73,IDLE,
18:05:35,390.112,174166,173477,-1.31,0.24,8.73,IDLE,
18:05:36,391.052,174166,173477,-1.31,0.23,8.73,IDLE,
18:05:37,392.150,173842,173477,-0.69,0.23,8.73,IDLE,
18:05:38,393.091,173863,173477,-0.73,0.24,8.73,IDLE,
18:05:39,394.032,174157,173477,-1.29,0.24,8.73,IDLE,
18:05:40,395.130,173981,173477,-0.96,0.24,8.73,IDLE,
18:05:41,396.070,173944,173477,-0.89,0.25,8.73,IDLE,
18:05:42,397.010,174104,173477,-1.19,0.25,8.73,IDLE,
18:05:43,398.107,174022,173477,-1.03,0.25,8.73,IDLE,
18:05:44,399.048,174104,173477,-1.19,0.25,8.73,IDLE,
18:05:45,400.145,174123,173477,-1.23,0.26,8.73,IDLE,
18:05:46,401.085,174036,173477,-1.06,0.25,8.73,IDLE,
18:05:47,402.026,174192,173477,-1.36,0.25,8.73,IDLE,
18:05:48,403.124,173801,173477,-0.61,0.26,8.73,IDLE,
18:05:49,404.065,173938,173477,-0.87,0.27,8.73,IDLE,
18:05:50,405.005,174206,173477,-1.38,0.27,8.73,IDLE,
18:05:51,406.103,173989,173477,-0.97,0.27,8.73,IDLE,
18:05:52,407.046,173765,173477,-0.55,0.27,8.73,IDLE,
18:05:53,408.143,174075,173477,-1.13,0.27,8.73,IDLE,
18:05:54,409.084,174092,173477,-1.17,0.26,8.73,IDLE,
18:05:55,410.029,174317,173477,-1.59,0.27,8.73,IDLE,
18:05:56,411.125,174095,173477,-1.17,0.27,8.74,IDLE,
18:05:57,412.066,174405,173477,-1.76,0.28,8.74,IDLE,
18:05:58,413.006,174336,173477,-1.63,0.30,8.74,IDLE,
18:05:59,414.103,174127,173477,-1.23,0.30,8.74,IDLE,
18:06:00,415.043,174104,173477,-1.19,0.30,8.74,IDLE,
18:06:01,416.141,173908,173477,-0.82,0.30,8.74,IDLE,
18:06:02,417.081,173944,173477,-0.89,0.30,8.75,IDLE,
18:06:03,418.023,173986,173477,-0.97,0.30,8.75,IDLE,
18:06:04,419.120,174138,173477,-1.25,0.30,8.75,IDLE,
18:06:05,420.061,174044,173477,-1.08,0.29,8.75,IDLE,
18:06:06,421.002,174020,173477,-1.03,0.29,8.75,IDLE,
18:06:07,422.098,173980,173477,-0.95,0.29,8.75,IDLE,
18:06:08,423.039,174026,173477,-1.04,0.28,8.76,IDLE,
18:06:09,424.136,173758,173477,-0.53,0.29,8.76,IDLE,
