# weightThreshold=8
# threshold_off=5.60
# weightlimit=300
# hxScale=527
# CAMERA_DELAY=2.0
# startup_offset=174797
# startup_note=STARTUP_ZERO spread=2975 < 3000.0
# startup_attempts=1
# startup_delay=10.68
time,mono_t,raw,offset,weight,sigma,threshold,state,events
07:23:52,768.086,169279,174797,10.47,0.00,10.70,PRESENT,_17s
07:23:53,769.020,169279,174797,10.47,0.00,10.67,PRESENT,_18s
07:23:54,770.110,170195,174797,8.73,0.00,10.63,PRESENT,_19s
07:23:55,771.052,172362,174797,4.62,0.00,10.60,PRESENT,_20s
07:23:56,772.147,170115,174797,8.88,0.00,10.56,PRESENT,_21s
07:23:57,773.071,168914,174797,11.16,0.00,10.53,PRESENT,_22s
07:23:58,774.151,161397,174797,25.43,0.00,10.50,PRESENT,_23s
07:23:59,775.076,172312,174797,4.72,0.00,10.47,PRESENT,_24s
07:24:00,776.002,170772,174797,7.64,0.00,10.44,PRESENT,_25s
07:24:01,777.082,168771,174797,11.43,0.00,10.41,PRESENT,_26s
07:24:02,778.022,171031,174797,7.15,0.00,10.38,PRESENT,_27s
07:24:03,779.119,173068,174797,3.28,0.00,10.34,PRESENT,_28s
07:24:04,780.059,168062,174797,12.78,0.00,10.32,PRESENT,_29s
07:24:05,781.155,171244,174797,6.74,0.00,10.28,PRESENT,_30s
07:24:06,782.097,175098,174797,-0.57,0.00,10.26,PRESENT,_31s
07:24:07,783.036,169278,174797,10.47,0.00,10.23,PRESENT,_32s
07:24:08,784.133,166245,174797,16.23,0.00,10.20,PRESENT,_33s
07:24:09,785.073,156250,174797,35.19,0.00,10.17,PRESENT,_34s
07:24:10,786.013,157824,174797,32.21,0.00,10.15,PRESENT,_35s
07:24:11,787.110,157883,174797,32.09,0.00,10.12,PRESENT,_36s
07:24:12,788.050,161284,174797,25.64,0.00,10.09,PRESENT,_37s
07:24:13,789.146,155080,174797,37.41,0.00,10.06,PRESENT,_38s
07:24:14,790.086,159070,174797,29.84,0.00,10.04,PRESENT,_39s
07:24:15,791.026,157916,174797,32.03,0.00,10.01,PRESENT,_40s
07:24:16,792.127,155496,174797,36.62,0.00,9.98,PRESENT,_41s
07:24:17,793.068,161771,174797,24.72,0.00,9.96,PRESENT,_42s
07:24:18,794.008,161326,174797,25.56,0.00,9.94,PRESENT,_43s
07:24:19,795.105,157389,174797,33.03,0.00,9.91,PRESENT,_44s
07:24:20,796.045,158455,174797,31.01,0.00,9.89,PRESENT,_45s
07:24:21,797.141,157886,174797,32.09,0.00,9.86,PRESENT,_46s
07:24:22,798.081,162070,174797,24.15,0.00,9.84,PRESENT,_47s
07:24:23,799.022,156259,174797,35.18,0.00,9.82,PRESENT,_48s
07:24:24,800.118,159029,174797,29.92,0.00,9.79,PRESENT,_49s
07:24:25,801.058,158693,174797,30.56,0.00,9.77,PRESENT,_50s
07:24:26,802.154,160018,174797,28.04,0.00,9.75,PRESENT,_51s
07:24:27,803.094,159793,174797,28.47,0.00,9.73,PRESENT,_52s
07:24:28,804.033,171359,174797,6.52,0.00,9.70,PRESENT,_53s
07:24:29,805.130,170498,174797,8.16,0.00,9.68,PRESENT,_54s
07:24:30,806.070,169896,174797,9.30,0.00,9.66,PRESENT,_55s
07:24:31,807.010,172275,174797,4.79,0.00,9.64,PRESENT,_56s
07:24:32,808.107,174337,174797,0.87,0.00,9.62,PRESENT,_57s
07:24:33,809.047,170407,174797,8.33,0.00,9.60,PRESENT,_58s
07:24:34,810.143,171906,174797,5.49,0.00,9.58,PRESENT,_59s
07:24:35,810.926,170832,174797,7.52,0.00,9.56,DEPARTURE,PRESENT_DRIFT_EXIT->DEPARTURE|_0s|DEPARTURE_TRIGGER
07:24:35,811.083,170186,174797,8.75,0.00,9.56,DEPARTURE,_0s
07:24:36,812.023,168738,174797,11.50,0.00,9.54,DEPARTURE,_1s
07:24:37,813.120,172490,174797,4.38,0.00,9.52,IDLE,
07:24:38,814.060,157899,174797,32.06,0.00,9.50,IDLE,
07:24:39,815.157,159801,174797,28.46,0.00,9.48,IDLE,
07:24:40,816.097,159654,174797,28.73,0.00,9.46,IDLE,
07:24:41,817.040,160069,174797,27.95,0.00,9.44,ARRIVAL,_1s
07:24:42,818.137,159871,174797,28.32,0.00,9.42,PRESENT,_0s
07:24:43,819.077,160588,174797,26.96,0.00,9.41,PRESENT,_1s
07:24:44,820.017,159051,174797,29.88,0.00,9.39,PRESENT,_2s|CAMERA_TRIGGER
07:24:44,820.174,159051,174797,29.88,0.00,9.39,PRESENT,_2s
07:24:45,821.115,159265,174797,29.47,0.00,9.37,PRESENT,_3s
07:24:46,822.055,158743,174797,30.46,0.00,9.35,PRESENT,_4s
07:24:47,823.150,159178,174797,29.64,0.00,9.34,PRESENT,_5s
07:24:48,824.090,159403,174797,29.21,0.00,9.32,PRESENT,_6s
07:24:49,825.030,155452,174797,36.71,0.00,9.30,PRESENT,_7s
07:24:50,826.127,159943,174797,28.19,0.00,9.29,PRESENT,_8s
07:24:51,827.066,157479,174797,32.86,0.00,9.27,PRESENT,_9s
07:24:52,828.006,154683,174797,38.17,0.00,9.25,PRESENT,_10s
07:24:53,829.102,146761,174797,53.20,0.00,9.24,PRESENT,_11s
07:24:54,830.042,144584,174797,57.33,0.00,9.22,PRESENT,_12s
07:24:55,831.138,147199,174797,52.37,0.00,9.21,PRESENT,_13s
07:24:56,832.078,158307,174797,31.29,0.00,9.19,PRESENT,_14s
07:24:57,833.018,158256,174797,31.39,0.00,9.18,PRESENT,_15s
07:24:58,834.114,159693,174797,28.66,0.00,9.16,PRESENT,_16s
07:24:59,835.054,157841,174797,32.17,0.00,9.15,PRESENT,_17s
07:25:00,836.150,159711,174797,28.63,0.00,9.13,PRESENT,_18s
07:25:01,837.090,169665,174797,9.74,0.00,9.12,PRESENT,_19s
07:25:02,838.029,170036,174797,9.03,0.00,9.10,PRESENT,_20s
07:25:03,839.126,170413,174797,8.32,0.00,9.09,PRESENT,_21s
07:25:04,840.066,169452,174797,10.14,0.00,9.08,PRESENT,_22s
07:25:05,841.006,170622,174797,7.92,0.00,9.06,PRESENT,_23s
07:25:06,842.106,168047,174797,12.81,0.00,9.05,PRESENT,_24s
07:25:07,843.046,169479,174797,10.09,0.00,9.04,PRESENT,_25s
07:25:08,844.143,168912,174797,11.17,0.00,9.02,PRESENT,_26s
07:25:09,845.082,168547,174797,11.86,0.00,9.01,PRESENT,_27s
07:25:10,846.022,172845,174797,3.70,0.00,9.00,PRESENT,_28s
07:25:11,847.118,168620,174797,11.72,0.00,8.98,PRESENT,_29s
07:25:12,848.057,169678,174797,9.71,0.00,8.97,PRESENT,_30s
07:25:13,849.154,166948,174797,14.89,0.00,8.96,PRESENT,_31s
07:25:14,850.094,171862,174797,5.57,0.00,8.95,PRESENT,_32s
07:25:15,851.034,167339,174797,14.15,0.00,8.93,PRESENT,_33s
07:25:16,852.130,172164,174797,5.00,0.00,8.92,PRESENT,_34s
07:25:17,853.070,170226,174797,8.67,0.00,8.91,PRESENT,_35s
07:25:18,854.011,170538,174797,8.08,0.00,8.90,PRESENT,_36s
07:25:19,855.107,169916,174797,9.26,0.00,8.89,PRESENT,_37s
07:25:20,856.047,169305,174797,10.42,0.00,8.88,PRESENT,_38s
07:25:21,857.143,170456,174797,8.24,0.00,8.86,PRESENT,_39s
07:25:22,858.083,167722,174797,13.43,0.00,8.85,PRESENT,_40s
07:25:23,859.022,168924,174797,11.14,0.00,8.84,PRESENT,_41s
07:25:24,860.119,171241,174797,6.75,0.00,8.83,PRESENT,_42s
07:25:25,861.059,169517,174797,10.02,0.00,8.82,PRESENT,_43s
07:25:26,862.155,168223,174797,12.47,0.00,8.81,PRESENT,_44s
07:25:27,863.096,169769,174797,9.54,0.00,8.80,PRESENT,_45s
07:25:28,864.036,169244,174797,10.54,0.00,8.79,PRESENT,_46s
07:25:29,865.132,170156,174797,8.81,0.00,8.78,PRESENT,_47s
07:25:30,866.076,171593,174797,6.08,0.00,8.77,PRESENT,_48s
07:25:31,867.016,168958,174797,11.08,0.00,8.76,PRESENT,_49s
07:25:32,868.111,170843,174797,7.50,0.00,8.75,PRESENT,_50s
07:25:33,869.051,170767,174797,7.65,0.00,8.74,PRESENT,_51s
07:25:34,870.148,170915,174797,7.37,0.00,8.73,PRESENT,_52s
07:25:35,871.087,167420,174797,14.00,0.00,8.72,PRESENT,_53s
07:25:36,872.027,170545,174797,8.07,0.00,8.71,PRESENT,_54s
07:25:37,873.124,168950,174797,11.09,0.00,8.71,PRESENT,_55s
07:25:38,874.063,170245,174797,8.64,0.00,8.70,PRESENT,_56s
07:25:39,875.003,171908,174797,5.48,0.00,8.69,PRESENT,_57s
07:25:40,876.100,170030,174797,9.05,0.00,8.68,PRESENT,_58s
07:25:41,877.039,175061,174797,-0.50,0.00,8.67,PRESENT,_59s
07:25:42,878.136,172925,174797,3.55,0.00,8.66,PRESENT,_60s
07:25:43,879.077,172264,174797,4.81,0.00,8.65,PRESENT,_61s
07:25:44,880.016,172539,174797,4.28,0.00,8.65,PRESENT,_62s
07:25:45,881.113,172458,174797,4.44,0.00,8.64,PRESENT,_63s
07:25:46,882.053,171120,174797,6.98,0.00,8.63,PRESENT,_64s
07:25:47,883.149,174803,174797,-0.01,0.00,8.62,PRESENT,_65s
07:25:48,884.089,171535,174797,6.19,0.00,8.61,PRESENT,_66s
07:25:49,885.029,171996,174797,5.31,0.00,8.61,PRESENT,_67s
07:25:50,886.125,173214,174797,3.00,0.00,8.60,PRESENT,_68s
07:25:51,887.067,169978,174797,9.14,0.00,8.59,PRESENT,_69s
07:25:52,888.007,172291,174797,4.76,0.00,8.58,PRESENT,_70s
07:25:53,889.103,175755,174797,-1.82,0.00,8.57,PRESENT,_71s
07:25:54,890.046,172110,174797,5.10,0.00,8.57,PRESENT,_72s
07:25:55,891.142,167874,174797,13.14,0.00,8.56,PRESENT,_73s
07:25:56,892.081,170608,174797,7.95,0.00,8.55,PRESENT,_74s
07:25:57,893.020,171432,174797,6.39,0.00,8.55,PRESENT,_75s
07:25:58,894.118,169796,174797,9.49,0.00,8.54,PRESENT,_76s
07:25:59,895.057,174234,174797,1.07,0.00,8.53,PRESENT,_77s
07:26:00,896.154,169356,174797,10.32,0.00,8.53,PRESENT,_78s
07:26:01,897.095,170360,174797,8.42,0.00,8.52,PRESENT,_79s
07:26:02,898.034,168585,174797,11.79,0.00,8.51,PRESENT,_80s
07:26:03,898.504,167045,174797,14.71,0.00,8.51,DEPARTURE,PRESENT_DRIFT_EXIT->DEPARTURE|_0s|DEPARTURE_TRIGGER
07:26:03,899.130,167931,174797,13.03,0.00,8.51,DEPARTURE,_1s
07:26:04,900.070,170759,174797,7.66,0.00,8.50,DEPARTURE,_2s
07:26:05,901.009,171635,174797,6.00,0.00,8.49,IDLE,
07:26:06,902.106,172839,174797,3.72,0.00,8.49,IDLE,
07:26:07,903.046,167496,174797,13.85,0.00,8.48,IDLE,
07:26:08,904.142,171698,174797,5.88,0.00,8.47,IDLE,
07:26:09,905.081,171453,174797,6.35,0.00,8.47,IDLE,
07:26:10,906.021,171817,174797,5.65,0.00,8.46,IDLE,
07:26:11,907.118,172838,174797,3.72,1.70,8.46,IDLE,
07:26:12,908.057,171779,174797,5.73,0.00,8.45,ARRIVAL,_0s
07:26:13,909.153,166904,174797,14.98,0.00,8.44,IDLE,
07:26:14,910.093,171942,174797,5.42,0.00,8.44,IDLE,
07:26:15,911.033,170773,174797,7.64,0.00,8.43,IDLE,
07:26:16,912.129,173379,174797,2.69,0.00,8.43,IDLE,ARRIVAL_CANCELLED
07:26:17,913.073,170427,174797,8.29,0.00,8.42,IDLE,
07:26:18,914.012,171772,174797,5.74,0.00,8.42,IDLE,
07:26:19,915.108,173836,174797,1.82,1.32,8.41,IDLE,
07:26:20,916.046,168572,174797,11.81,0.00,8.41,IDLE,
07:26:21,917.143,171344,174797,6.55,0.00,8.40,IDLE,
07:26:22,918.082,168319,174797,12.29,0.00,8.40,ARRIVAL,_0s
07:26:23,919.022,173277,174797,2.88,1.10,8.39,IDLE,
07:26:24,920.119,168369,174797,12.20,0.00,8.39,ARRIVAL,_0s
07:26:25,921.059,169839,174797,9.41,0.00,8.38,ARRIVAL,_1s
07:26:26,922.155,172655,174797,4.06,0.14,8.38,IDLE,
07:26:27,923.095,172291,174797,4.76,0.00,8.37,IDLE,ARRIVAL_CANCELLED
07:26:28,924.037,170701,174797,7.77,0.00,8.37,IDLE,
07:26:29,925.133,167927,174797,13.04,0.00,8.36,IDLE,
07:26:30,926.072,169167,174797,10.68,0.00,8.36,ARRIVAL,_1s
07:26:31,927.011,170632,174797,7.90,0.00,8.35,PRESENT,_0s
07:26:32,928.110,170848,174797,7.49,0.00,8.35,PRESENT,_1s
07:26:33,928.893,170848,174797,7.49,0.00,8.35,PRESENT,_2s|CAMERA_TRIGGER
07:26:33,929.050,170476,174797,8.20,0.00,8.34,PRESENT,_2s
07:26:34,930.145,171307,174797,6.62,0.00,8.34,PRESENT,_3s
07:26:35,931.084,167795,174797,13.29,0.00,8.34,PRESENT,_4s
07:26:36,932.024,170718,174797,7.74,0.00,8.33,PRESENT,_5s
07:26:37,933.119,172062,174797,5.19,0.00,8.33,PRESENT,_6s
07:26:38,934.059,175305,174797,-0.96,0.00,8.32,PRESENT,_7s
07:26:39,935.155,168485,174797,11.98,0.00,8.32,PRESENT,_8s
07:26:40,936.096,175329,174797,-1.01,0.00,8.32,PRESENT,_9s
07:26:41,937.039,167623,174797,13.61,0.00,8.31,PRESENT,_10s
07:26:42,938.133,170606,174797,7.95,0.00,8.31,PRESENT,_11s
07:26:43,939.065,169795,174797,9.49,0.00,8.30,PRESENT,_12s
07:26:44,940.005,170160,174797,8.80,0.00,8.30,PRESENT,_13s
07:26:45,941.098,169736,174797,9.60,0.00,8.30,PRESENT,_14s
07:26:46,942.032,169449,174797,10.15,0.00,8.29,PRESENT,_15s
07:26:47,943.131,169719,174797,9.64,0.00,8.29,PRESENT,_16s
07:26:48,944.066,170961,174797,7.28,0.00,8.28,PRESENT,_17s
07:26:49,945.005,169340,174797,10.35,0.00,8.28,PRESENT,_18s
07:26:50,946.109,172334,174797,4.67,0.00,8.28,PRESENT,_19s
07:26:51,947.050,170692,174797,7.79,0.00,8.27,PRESENT,_20s
07:26:52,948.132,172438,174797,4.48,0.00,8.27,PRESENT,_21s
07:26:53,949.058,170560,174797,8.04,0.00,8.27,PRESENT,_22s
07:26:54,950.136,168092,174797,12.72,0.00,8.26,PRESENT,_23s
07:26:55,951.062,170114,174797,8.89,0.00,8.26,PRESENT,_24s
07:26:56,952.142,169705,174797,9.66,0.00,8.26,PRESENT,_25s
07:26:57,953.070,173809,174797,1.87,0.00,8.25,PRESENT,_26s
07:26:58,954.009,169849,174797,9.39,0.00,8.25,PRESENT,_27s
07:26:59,955.105,173605,174797,2.26,0.00,8.25,PRESENT,_28s
07:27:00,956.046,170687,174797,7.80,0.00,8.24,PRESENT,_29s
07:27:01,957.142,170262,174797,8.61,0.00,8.24,PRESENT,_30s
07:27:02,958.082,169914,174797,9.27,0.00,8.24,PRESENT,_31s
07:27:03,959.022,169422,174797,10.20,0.00,8.23,PRESENT,_32s
07:27:04,960.118,169218,174797,10.59,0.00,8.23,PRESENT,_33s
07:27:05,961.057,171090,174797,7.03,0.00,8.23,PRESENT,_34s
07:27:06,962.001,170085,174797,8.94,0.00,8.23,PRESENT,_35s
07:27:07,963.098,173607,174797,2.26,0.00,8.22,PRESENT,_36s
07:27:08,964.037,175008,174797,-0.40,0.00,8.22,PRESENT,_37s
07:27:09,965.133,170291,174797,8.55,0.00,8.22,PRESENT,_38s
07:27:10,966.073,169746,174797,9.58,0.00,8.21,PRESENT,_39s
07:27:11,967.012,172169,174797,4.99,0.00,8.21,PRESENT,_40s
07:27:12,968.108,172476,174797,4.40,0.00,8.21,PRESENT,_41s
07:27:13,969.048,173620,174797,2.23,0.00,8.21,PRESENT,_42s
07:27:14,970.143,174071,174797,1.38,0.00,8.20,PRESENT,_43s
07:27:15,971.083,168733,174797,11.51,0.00,8.20,PRESENT,_44s
07:27:16,972.023,175612,174797,-1.55,0.00,8.20,PRESENT,_45s
07:27:17,973.119,169030,174797,10.94,0.00,8.20,PRESENT,_46s
07:27:18,974.059,170426,174797,8.29,0.00,8.19,PRESENT,_47s
07:27:19,975.155,166378,174797,15.98,0.00,8.19,PRESENT,_48s
07:27:20,976.091,170509,174797,8.14,0.00,8.19,PRESENT,_49s
07:27:21,977.016,171515,174797,6.23,0.00,8.19,PRESENT,_50s
07:27:22,978.096,170118,174797,8.88,0.00,8.18,PRESENT,_51s
07:27:23,979.021,168224,174797,12.47,0.00,8.18,PRESENT,_52s
07:27:24,980.101,172025,174797,5.26,0.00,8.18,PRESENT,_53s
07:27:25,981.033,170954,174797,7.29,0.00,8.18,PRESENT,_54s
07:27:26,982.130,167929,174797,13.03,0.00,8.17,PRESENT,_55s
07:27:27,983.070,175122,174797,-0.62,0.00,8.17,PRESENT,_56s
07:27:28,984.010,170590,174797,7.98,0.00,8.17,PRESENT,_57s
07:27:29,985.106,168947,174797,11.10,0.00,8.17,PRESENT,_58s
07:27:30,986.045,169961,174797,9.18,0.00,8.17,PRESENT,_59s
07:27:31,986.971,170742,174797,7.69,0.00,8.16,DEPARTURE,PRESENT_DRIFT_EXIT->DEPARTURE|_0s|DEPARTURE_TRIGGER
07:27:31,987.125,170742,174797,7.69,0.00,8.16,DEPARTURE,_0s
07:27:32,988.051,169418,174797,10.21,0.00,8.16,DEPARTURE,_1s
07:27:33,989.129,168982,174797,11.03,0.00,8.16,IDLE,
07:27:34,990.055,171407,174797,6.43,0.00,8.16,IDLE,
07:27:35,991.141,168634,174797,11.69,0.00,8.16,IDLE,
07:27:36,992.081,170598,174797,7.97,0.00,8.15,IDLE,
07:27:37,993.020,171256,174797,6.72,0.00,8.15,IDLE,
07:27:38,994.116,167818,174797,13.24,0.00,8.15,ARRIVAL,IDLE->ARRIVAL|_0s
07:27:39,995.056,169403,174797,10.24,0.00,8.15,ARRIVAL,_1s
07:27:40,996.153,168660,174797,11.65,0.00,8.15,PRESENT,_0s
07:27:41,997.092,170741,174797,7.70,0.00,8.14,PRESENT,_1s
07:27:42,997.719,170741,174797,7.70,0.00,8.14,PRESENT,_2s|CAMERA_TRIGGER
07:27:42,998.033,170219,174797,8.69,0.00,8.14,PRESENT,_2s
07:27:43,999.128,169940,174797,9.22,0.00,8.14,PRESENT,_3s
07:27:44,1000.069,170520,174797,8.12,0.00,8.14,PRESENT,_4s
07:27:45,1001.008,169194,174797,10.63,0.00,8.14,PRESENT,_5s
07:27:46,1002.105,171401,174797,6.44,0.00,8.14,PRESENT,_6s
07:27:47,1003.046,169520,174797,10.01,0.00,8.13,PRESENT,_7s
07:27:48,1004.142,168367,174797,12.20,0.00,8.13,PRESENT,_8s
07:27:49,1005.082,173365,174797,2.72,0.00,8.13,PRESENT,_9s
07:27:50,1006.023,170129,174797,8.86,0.00,8.13,PRESENT,_10s
07:27:51,1007.120,173629,174797,2.22,0.00,8.13,PRESENT,_11s
07:27:52,1008.059,169190,174797,10.64,0.00,8.13,PRESENT,_12s
07:27:53,1009.156,173070,174797,3.28,0.00,8.12,PRESENT,_13s
07:27:54,1010.096,173533,174797,2.40,0.00,8.12,PRESENT,_14s
07:27:55,1011.040,170423,174797,8.30,0.00,8.12,PRESENT,_15s
07:27:56,1012.136,170962,174797,7.28,0.00,8.12,PRESENT,_16s
07:27:57,1013.076,171565,174797,6.13,0.00,8.12,PRESENT,_17s
07:27:58,1014.016,171336,174797,6.57,0.00,8.12,PRESENT,_18s
07:27:59,1015.112,171416,174797,6.42,0.00,8.11,PRESENT,_19s
07:28:00,1016.052,171142,174797,6.94,0.00,8.11,PRESENT,_20s
07:28:01,1017.148,170844,174797,7.50,0.00,8.11,PRESENT,_21s
07:28:02,1018.088,171085,174797,7.04,0.00,8.11,PRESENT,_22s
07:28:03,1019.028,171059,174797,7.09,0.00,8.11,PRESENT,_23s
07:28:04,1020.123,171496,174797,6.26,0.00,8.11,PRESENT,_24s
07:28:05,1021.062,171105,174797,7.01,0.00,8.11,PRESENT,_25s
07:28:06,1022.002,170840,174797,7.51,0.00,8.10,PRESENT,_26s
07:28:07,1023.098,170895,174797,7.40,0.00,8.10,PRESENT,_27s
07:28:08,1024.039,172760,174797,3.87,0.00,8.10,PRESENT,_28s
07:28:09,1025.136,171677,174797,5.92,0.00,8.10,PRESENT,_29s
07:28:10,1026.075,170060,174797,8.99,0.00,8.10,PRESENT,_30s
07:28:11,1027.015,168499,174797,11.95,0.00,8.10,PRESENT,_31s
07:28:12,1028.112,170611,174797,7.94,0.00,8.10,PRESENT,_32s
07:28:13,1029.051,169954,174797,9.19,0.00,8.10,PRESENT,_33s
07:28:14,1030.149,169932,174797,9.23,0.00,8.09,PRESENT,_34s
07:28:15,1031.092,168862,174797,11.26,0.00,8.09,PRESENT,_35s
07:28:16,1032.030,169672,174797,9.72,0.00,8.09,PRESENT,_36s
07:28:17,1033.127,169871,174797,9.35,0.00,8.09,PRESENT,_37s
07:28:18,1034.067,168090,174797,12.73,0.00,8.09,PRESENT,_38s
07:28:19,1035.007,171105,174797,7.01,0.00,8.09,PRESENT,_39s
07:28:20,1036.103,168599,174797,11.76,0.00,8.09,PRESENT,_40s
07:28:21,1037.043,169534,174797,9.99,0.00,8.09,PRESENT,_41s
07:28:22,1038.138,170354,174797,8.43,0.00,8.09,PRESENT,_42s
07:28:23,1039.078,168864,174797,11.26,0.00,8.08,PRESENT,_43s
07:28:24,1040.016,172988,174797,3.43,0.00,8.08,PRESENT,_44s
07:28:25,1041.113,172318,174797,4.70,0.00,8.08,PRESENT,_45s
07:28:26,1042.052,172516,174797,4.33,0.00,8.08,PRESENT,_46s
07:28:27,1043.149,165097,174797,18.41,0.00,8.08,PRESENT,_47s
07:28:28,1044.088,169657,174797,9.75,0.00,8.08,PRESENT,_48s
07:28:29,1045.027,169760,174797,9.56,0.00,8.08,PRESENT,_49s
07:28:30,1046.126,169373,174797,10.29,0.00,8.08,PRESENT,_50s
07:28:31,1047.065,169405,174797,10.23,0.00,8.08,PRESENT,_51s
07:28:32,1048.004,169808,174797,9.47,0.00,8.08,PRESENT,_52s
07:28:33,1049.100,170092,174797,8.93,0.00,8.07,PRESENT,_53s
07:28:34,1050.040,169126,174797,10.76,0.00,8.07,PRESENT,_54s
07:28:35,1051.136,170309,174797,8.52,0.00,8.07,PRESENT,_55s
07:28:36,1052.075,168559,174797,11.84,0.00,8.07,PRESENT,_56s
07:28:37,1053.015,172309,174797,4.72,0.00,8.07,PRESENT,_57s
07:28:38,1054.111,169882,174797,9.33,0.00,8.07,PRESENT,_58s
07:28:39,1055.051,169882,174797,9.33,0.00,8.07,PRESENT,_59s
07:28:40,1055.834,169236,174797,10.55,0.00,8.07,DEPARTURE,PRESENT_DRIFT_EXIT->DEPARTURE|_0s|DEPARTURE_TRIGGER
07:28:40,1056.148,169236,174797,10.55,0.00,8.07,DEPARTURE,_0s
07:28:41,1057.088,170669,174797,7.83,0.00,8.07,DEPARTURE,_1s
07:28:42,1058.027,169734,174797,9.61,0.00,8.07,IDLE,
07:28:43,1059.124,168600,174797,11.76,0.00,8.07,IDLE,
07:28:44,1060.066,175834,174797,-1.97,3.35,8.06,IDLE,
07:28:45,1061.006,165304,174797,18.01,0.00,8.06,IDLE,
07:28:46,1062.102,171650,174797,5.97,0.00,8.06,ARRIVAL,_1s
07:28:47,1063.041,170471,174797,8.21,0.00,8.06,PRESENT,_0s
07:28:48,1064.137,171197,174797,6.83,0.00,8.06,PRESENT,_1s
07:28:49,1064.920,167830,174797,13.22,0.00,8.06,PRESENT,_2s|CAMERA_TRIGGER
07:28:49,1065.078,167830,174797,13.22,0.00,8.06,PRESENT,_2s
07:28:50,1066.017,172278,174797,4.78,0.00,8.06,PRESENT,_3s
07:28:51,1067.113,171535,174797,6.19,0.00,8.06,PRESENT,_4s
07:28:52,1068.050,167142,174797,14.53,0.00,8.06,PRESENT,_5s
07:28:53,1069.147,168190,174797,12.54,0.00,8.06,PRESENT,_6s
07:28:54,1070.087,168543,174797,11.87,0.00,8.06,PRESENT,_7s
07:28:55,1071.027,171146,174797,6.93,0.00,8.06,PRESENT,_8s
07:28:56,1072.124,169589,174797,9.88,0.00,8.06,PRESENT,_9s
07:28:57,1073.065,166871,174797,15.04,0.00,8.05,PRESENT,_10s
07:28:58,1074.006,169007,174797,10.99,0.00,8.05,PRESENT,_11s
07:28:59,1075.104,171291,174797,6.65,0.00,8.05,PRESENT,_12s
07:29:00,1076.047,168378,174797,12.18,0.00,8.05,PRESENT,_13s
07:29:01,1077.139,169617,174797,9.83,0.00,8.05,PRESENT,_14s
07:29:02,1078.099,174588,174797,0.40,0.00,8.05,PRESENT,_15s
07:29:03,1079.036,170567,174797,8.03,0.00,8.05,PRESENT,_16s
07:29:04,1080.134,168862,174797,11.26,0.00,8.05,PRESENT,_17s
07:29:05,1081.068,172716,174797,3.95,0.00,8.05,PRESENT,_18s
07:29:06,1082.007,169109,174797,10.79,0.00,8.05,PRESENT,_19s
07:29:07,1083.098,174371,174797,0.81,0.00,8.05,PRESENT,_20s
07:29:08,1084.022,173712,174797,2.06,0.00,8.05,PRESENT,_21s
07:29:09,1085.102,167302,174797,14.22,0.00,8.05,PRESENT,_22s
07:29:10,1086.028,170945,174797,7.31,0.00,8.05,PRESENT,_23s
07:29:11,1087.107,170456,174797,8.24,0.00,8.05,PRESENT,_24s
07:29:12,1088.032,170404,174797,8.34,0.00,8.05,PRESENT,_25s
07:29:13,1089.124,168794,174797,11.39,0.00,8.04,PRESENT,_26s
07:29:14,1090.064,168160,174797,12.59,0.00,8.04,PRESENT,_27s
07:29:15,1091.004,169892,174797,9.31,0.00,8.04,PRESENT,_28s
07:29:16,1092.100,173706,174797,2.07,0.00,8.04,PRESENT,_29s
07:29:17,1093.040,172039,174797,5.23,0.00,8.04,PRESENT,_30s
07:29:18,1094.136,171425,174797,6.40,0.00,8.04,PRESENT,_31s
07:29:19,1095.080,166897,174797,14.99,0.00,8.04,PRESENT,_32s
07:29:20,1096.020,168723,174797,11.53,0.00,8.04,PRESENT,_33s
07:29:21,1097.116,170706,174797,7.76,0.00,8.04,PRESENT,_34s
07:29:22,1098.056,169304,174797,10.42,0.00,8.04,PRESENT,_35s
07:29:23,1099.153,169242,174797,10.54,0.00,8.04,PRESENT,_36s
07:29:24,1100.093,170059,174797,8.99,0.00,8.04,PRESENT,_37s
07:29:25,1101.033,170646,174797,7.88,0.00,8.04,PRESENT,_38s
07:29:26,1102.130,167994,174797,12.91,0.00,8.04,PRESENT,_39s
07:29:27,1103.069,168647,174797,11.67,0.00,8.04,PRESENT,_40s
07:29:28,1104.008,168571,174797,11.81,0.00,8.04,PRESENT,_41s
07:29:29,1105.104,170924,174797,7.35,0.00,8.04,PRESENT,_42s
07:29:30,1106.044,169932,174797,9.23,0.00,8.04,PRESENT,_43s
07:29:31,1107.140,170959,174797,7.28,0.00,8.04,PRESENT,_44s
07:29:32,1108.080,170388,174797,8.37,0.00,8.03,PRESENT,_45s
07:29:33,1109.021,168837,174797,11.31,0.00,8.03,PRESENT,_46s
07:29:34,1110.117,171512,174797,6.23,0.00,8.03,PRESENT,_47s
07:29:35,1111.057,171401,174797,6.44,0.00,8.03,PRESENT,_48s
07:29:36,1112.153,170704,174797,7.77,0.00,8.03,PRESENT,_49s
07:29:37,1113.094,170727,174797,7.72,0.00,8.03,PRESENT,_50s
07:29:38,1114.034,169190,174797,10.64,0.00,8.03,PRESENT,_51s
07:29:39,1115.131,171071,174797,7.07,0.00,8.03,PRESENT,_52s
07:29:40,1116.073,171597,174797,6.07,0.00,8.03,PRESENT,_53s
